name,h_index,h_index_rank,composite_score,composite_rank,citation_impact_weighted,breadth_weighted,productivity_weighted,leadership_weighted,quality_weighted,citation_impact_raw,venue_diversity_raw,papers_per_year,leadership_ratio,quality_score,institution
Kory Kreimeyer,10,570.0,0.39783961242651433,846.0,0.10192592592592593,0.18840923684894603,0.03176470588235294,0.044444444444444446,0.03129529932484499,25.48148148148148,0.9394813534225488,1.588235294117647,0.4444444444444444,0.6259059864968998,
Hanning Gao,2,903.0,0.4403683491436099,743.0,0.134,0.17720168247694326,0.02666666666666667,0.0625,0.04000000000000001,33.5,0.9697238998682473,1.3333333333333333,0.625,0.8,
A. Price,9,599.0,0.5351294950489436,544.0,0.2456,0.1722567677762162,0.02727272727272727,0.06,0.03,61.4,0.924324387292664,1.3636363636363635,0.6,0.6,
Dimitri Kartsaklis,19,364.0,0.4746329664859371,660.0,0.11846153846153847,0.18186395344862333,0.065,0.07435897435897436,0.034948500216800946,29.615384615384617,0.8849368768492762,3.25,0.7435897435897436,0.6989700043360189,
S. Avestimehr,26,255.0,0.5503704671853071,519.0,0.14429166666666668,0.200528980899086,0.09142857142857143,0.06458333333333334,0.049537914857649676,36.072916666666664,0.8030227479947771,4.571428571428571,0.6458333333333334,0.9907582971529935,
Jin Yong Yoo,5,764.0,0.6619744097496706,270.0,0.4,0.17720168247694326,0.007272727272727273,0.037500000000000006,0.04000000000000001,122.375,0.9697238998682473,0.36363636363636365,0.375,0.8,
V. Castro,38,146.0,0.647574489717618,305.0,0.18984615384615386,0.23427345373072866,0.18000000000000002,0.021367521367521368,0.022087360773214066,47.46153846153846,0.9101340213184496,9.0,0.21367521367521367,0.4417472154642813,
Lauritz Gerlach,1,945.0,0.2315,993.0,0.18000000000000002,0.0015,0.020000000000000004,0.0,0.03,45.0,0.0,1.0,0.0,0.6,
Dayiheng Liu,16,418.0,0.6222720006658581,380.0,0.2647777777777778,0.18907656361864217,0.08000000000000002,0.04722222222222222,0.04119543704721594,66.19444444444444,0.9261517921065268,4.0,0.4722222222222222,0.8239087409443188,Alibaba Group
Lingfei Wu,41,124.0,0.6642940861134697,266.0,0.14843243243243243,0.22162545839972947,0.2,0.04702702702702703,0.04720916825428093,37.108108108108105,0.8378597622841686,11.5625,0.4702702702702703,0.9441833650856186,
Jingcheng Du,19,364.0,0.5152710968832078,579.0,0.09805405405405405,0.2078497828347584,0.148,0.021621621621621623,0.03974563837277378,24.513513513513512,0.9048559019129052,7.4,0.21621621621621623,0.7949127674554755,The University of Texas Health Science Center at Houston
Steven Bethard,45,102.0,0.7745168932263338,69.0,0.3062795698924731,0.22719590026523007,0.15500000000000003,0.048387096774193554,0.03765432629443713,76.56989247311827,0.8696908586584576,7.75,0.4838709677419355,0.7530865258887425,University of Arizona
Nizar Habash,60,50.0,0.6607414888635929,274.0,0.15747301587301588,0.21968408260602373,0.18529411764705883,0.06412698412698413,0.034163288610510344,39.36825396825397,0.8267661863201355,9.264705882352942,0.6412698412698413,0.6832657722102068,
Xiaoyu Li,9,599.0,0.40391961272182575,840.0,0.07705263157894736,0.1809459285112995,0.0475,0.06842105263157895,0.03,19.26315789473684,0.9225481629217116,2.375,0.6842105263157895,0.6,
Isabelle Augenstein,1,945.0,0.37550000000000006,905.0,0.22400000000000003,0.0015,0.020000000000000004,0.1,0.03,56.0,0.0,1.0,1.0,0.6,
st Dastan,1,945.0,0.7334769429773366,118.0,0.4,0.18347694297733655,0.020000000000000004,0.1,0.03,135.0,0.9198682455847804,1.0,1.0,0.6,
Riccardo Miotto,31,202.0,0.7572825877576993,89.0,0.4,0.21945503036833813,0.07750000000000001,0.029032258064516134,0.03129529932484499,118.06451612903226,0.9626001735333608,3.875,0.2903225806451613,0.6259059864968998,
Qi Liu,6,704.0,0.48396369485449914,636.0,0.14933333333333335,0.16266950400026844,0.045000000000000005,0.08888888888888889,0.038071968632008436,37.333333333333336,0.886682880001534,2.25,0.8888888888888888,0.7614393726401687,
Bo Long,12,509.0,0.5022757771494046,600.0,0.09310344827586207,0.18279301852871502,0.145,0.041379310344827586,0.04000000000000001,23.275862068965516,0.9159601058783716,7.25,0.41379310344827586,0.8,
Wanxiang Che,51,88.0,0.6746498751828163,241.0,0.18992792792792793,0.21785927941674788,0.2,0.027927927927927927,0.03893473991021254,47.48198198198198,0.8163387395242736,11.1,0.27927927927927926,0.7786947982042507,
Sarvesh Soni,7,669.0,0.5060005971758719,592.0,0.15900000000000003,0.17566726384253845,0.048,0.08333333333333334,0.04000000000000001,39.75,0.960955793385934,2.4,0.8333333333333334,0.8,"National Library of Medicine, National Institutes of Health"
B. Coecke,46,98.0,0.6793529184418462,231.0,0.139359375,0.22963138796984578,0.17066666666666666,0.1,0.0396954888053338,34.83984375,0.8836079312562617,8.533333333333333,1.06640625,0.793909776106676,
Bo Wang,4,809.0,0.7001190603125077,177.0,0.4,0.17011906031250754,0.04000000000000001,0.05,0.04000000000000001,578.75,0.946394630357186,2.0,0.5,0.8,
Leon Weber,13,473.0,0.742477166024756,108.0,0.4,0.1860578859679152,0.06285714285714286,0.05454545454545454,0.039016682654243434,151.9090909090909,0.951759348388087,3.142857142857143,0.5454545454545454,0.7803336530848687,Humboldt-Universität zu Berlin
Dirk Hovy,43,111.0,0.6854951701094918,216.0,0.20459574468085107,0.21307630833319705,0.16588235294117648,0.06595744680851064,0.03598331734575657,51.14893617021277,0.8404360476182688,8.294117647058824,0.6595744680851063,0.7196663469151313,Bocconi University
J. Dudley,67,39.0,0.8893484906805069,21.0,0.4,0.23691231227320725,0.2,0.03302180685358255,0.01941437155371721,173.8442367601246,0.9252132129897558,18.88235294117647,0.3302180685358255,0.38828743107434416,
Haoran Xie,43,111.0,0.6656590354126382,265.0,0.16378595317725753,0.2395381792338825,0.2,0.023745819397993313,0.038589083603504715,40.94648829431438,0.9402181670507572,18.6875,0.23745819397993312,0.7717816720700943,
O. Oktay,34,164.0,0.7739574631069467,71.0,0.4,0.19430734387895315,0.10533333333333333,0.029113924050632914,0.04520286184402717,132.1772151898734,0.8360419650225894,5.266666666666667,0.2911392405063291,0.9040572368805434,
Jason Alan Fries,21,321.0,0.7023104557924673,173.0,0.4,0.18304806114496305,0.0542857142857143,0.021052631578947368,0.043924048782842645,163.0,0.8831317779712174,2.7142857142857144,0.21052631578947367,0.8784809756568528,Stanford University
D. Summers-Stay,10,570.0,0.7416867270626918,110.0,0.3584,0.21376503294344865,0.04444444444444445,0.07750000000000001,0.047577249674798594,89.6,0.9815144739625636,2.2222222222222223,0.775,0.9515449934959718,
Sebastian Riedel,67,39.0,0.8509369830953977,31.0,0.4,0.224119812193515,0.12461538461538463,0.060905349794238686,0.04129643649225945,128.89711934156378,0.8521132125343714,6.230769230769231,0.6090534979423868,0.8259287298451888,
Marcos Zampieri,43,111.0,0.8017847507561827,50.0,0.2625277777777778,0.23591992629923492,0.2,0.06388888888888888,0.039448157790281074,65.63194444444444,0.919542435995628,10.285714285714286,0.6388888888888888,0.7889631558056215,
Alisa Liu,9,599.0,0.6926381408614,193.0,0.4,0.1676896406445989,0.05,0.04000000000000001,0.034948500216800946,213.93333333333337,0.8982265179691366,2.5,0.4,0.6989700043360189,University of Washington
Adam L. Berger,1,945.0,0.5615000000000001,492.0,0.4,0.0015,0.020000000000000004,0.1,0.04000000000000001,3605.0,0.0,1.0,1.0,0.8,
Niranjan Balasubramanian,25,266.0,0.5191989505405493,571.0,0.13347572815533978,0.2146202858017811,0.0710344827586207,0.05825242718446602,0.041816026640341744,33.36893203883495,0.8749730617244635,3.5517241379310347,0.5825242718446602,0.8363205328068348,
Marina Danilevsky,19,364.0,0.48375185597672743,638.0,0.13131034482758622,0.2112834083582784,0.06823529411764706,0.03448275862068966,0.0384400500525261,32.827586206896555,0.950190904904448,3.411764705882353,0.3448275862068966,0.768801001050522,IBM Research
Clement Delangue,6,704.0,0.6729631981648674,248.0,0.4,0.17274341794508707,0.037142857142857144,0.023076923076923078,0.04000000000000001,234.15384615384616,0.9528195311147832,1.8571428571428572,0.23076923076923078,0.8,
Vered Shwartz,23,291.0,0.563097318481066,485.0,0.19640816326530613,0.18272024683569366,0.09800000000000002,0.05102040816326531,0.034948500216800946,49.10204081632653,0.8898299819182496,4.9,0.5102040816326531,0.6989700043360189,University of British Columbia
J. Markoff,21,321.0,0.4309484436991682,771.0,0.0678655462184874,0.18731366671145003,0.04576923076923077,0.1,0.03,16.96638655462185,0.9246495240654288,2.2884615384615383,1.5126050420168067,0.6,
E. Hovy,97,14.0,0.8160593533224445,46.0,0.3070301109350238,0.21747587908119675,0.2,0.05784469096671949,0.03370867233950444,76.75752773375595,0.8141478804639817,28.681818181818183,0.5784469096671949,0.6741734467900888,
Kirk Roberts,33,182.0,0.5551394556550999,506.0,0.11620915032679738,0.2235503593553102,0.10200000000000001,0.06535947712418301,0.04802046884880938,29.052287581699343,0.8488591963160583,5.1,0.6535947712418301,0.9604093769761876,
M. DeJonckheere,18,385.0,0.5493161191603186,522.0,0.10512820512820514,0.24188022172442114,0.13,0.04230769230769231,0.03,26.28205128205128,0.9707441241395496,6.5,0.4230769230769231,0.6,
Hinrich Schütze,67,39.0,0.7863560159926608,63.0,0.25302088167053366,0.21018226081047653,0.2,0.08654292343387471,0.036609950077775955,63.25522041763341,0.7724700617741516,11.64864864864865,0.8654292343387471,0.7321990015555191,
Kun Qian,12,509.0,0.4257728088198429,784.0,0.05743396226415094,0.2256005889264921,0.07571428571428572,0.03207547169811321,0.03494850021680094,14.358490566037736,0.963431936722812,3.7857142857142856,0.32075471698113206,0.6989700043360187,
Ning Shi,4,809.0,0.3653352347404189,923.0,0.04030769230769231,0.17251170143095637,0.065,0.05384615384615385,0.033669687155616405,10.076923076923077,0.9172097224626078,3.25,0.5384615384615384,0.6733937431123281,
Fabio Barth,4,809.0,0.6538253738618586,292.0,0.4,0.15164355568004034,0.04400000000000001,0.018181818181818184,0.04000000000000001,205.0,0.8322488896002306,2.2,0.18181818181818182,0.8,
Mengqi Wang,3,852.0,0.3477342145025153,955.0,0.07600000000000001,0.18250000000000002,0.014285714285714285,0.04000000000000001,0.03494850021680094,19.0,1.0000000000000002,0.7142857142857143,0.4,0.6989700043360187,
S. D. Pietra,22,306.0,0.6678738533858604,260.0,0.4,0.168052337781756,0.017297297297297298,0.046875,0.03564921830680703,456.0,0.8745847873243199,0.8648648648648649,0.46875,0.7129843661361406,
Teven Le Scao,18,385.0,0.7738332171541206,72.0,0.4,0.16133321715412058,0.16000000000000003,0.0125,0.04000000000000001,215.3125,0.8533326694521176,8.0,0.125,0.8,
Mohit Iyyer,42,119.0,0.7960602941199842,54.0,0.4,0.15715449664410627,0.15200000000000002,0.06403508771929825,0.022870709756579694,180.6578947368421,0.7180256951091788,7.6,0.6403508771929824,0.45741419513159387,
K. Sharou,3,852.0,0.36859525078869804,914.0,0.04133333333333333,0.17011906031250754,0.017142857142857144,0.1,0.04000000000000001,10.333333333333334,0.946394630357186,0.8571428571428571,1.0,0.8,
Zhongyue Zhang,11,542.0,0.7155923313998126,147.0,0.4,0.19607822371495304,0.05714285714285714,0.025,0.03737125054200235,244.65,0.9747327069425888,2.857142857142857,0.25,0.747425010840047,
Samuel Yen-Chi Chen,17,405.0,0.5747703256250908,462.0,0.19293333333333335,0.17397488857787485,0.1,0.06666666666666667,0.04119543704721594,48.233333333333334,0.8741422204449993,5.0,0.6666666666666666,0.8239087409443188,
Martha Palmer,63,48.0,0.6637090465393943,268.0,0.2615263157894737,0.22901869304235312,0.07037037037037037,0.0655263157894737,0.03726735154772341,65.38157894736842,0.8801068173848751,3.5185185185185186,0.6552631578947369,0.7453470309544682,
Jael Pérez Sánchez,1,945.0,0.6334769429773366,343.0,0.4,0.18347694297733655,0.020000000000000004,0.0,0.03,158.0,0.9198682455847804,1.0,0.0,0.6,
Yuhao Zhang,19,364.0,0.7846758552761062,64.0,0.4,0.21287192568639451,0.07636363636363637,0.047619047619047616,0.047821245607027496,130.8095238095238,0.967839575350826,3.8181818181818183,0.47619047619047616,0.9564249121405499,"AWS AI, Stanford University"
Abhishek Pandey,5,764.0,0.4519881871144368,711.0,0.21880000000000002,0.17516771826562738,0.025,0.010000000000000002,0.023020468848809372,54.7,0.9409583900892994,1.25,0.1,0.46040937697618745,
Junli Su,2,903.0,0.46111516688346765,686.0,0.12666666666666668,0.17949999999999997,0.020000000000000004,0.1,0.03494850021680094,31.666666666666668,0.9999999999999998,1.0,1.0,0.6989700043360187,
Tony Sun,6,704.0,0.6787588365058981,233.0,0.4,0.17971315782606898,0.027999999999999997,0.02857142857142857,0.042474250108400474,150.85714285714286,0.9755037590061084,1.4,0.2857142857142857,0.8494850021680094,
Khanh Nguyen,8,635.0,0.49894616304540995,608.0,0.17493333333333336,0.17401282971207657,0.03,0.08000000000000002,0.04000000000000001,43.733333333333334,0.9257875983547232,1.5,0.8,0.8,"University of California, Berkeley"
Nikita Klyuchnikov,9,599.0,0.3495207225265851,953.0,0.06018181818181817,0.18248789637367935,0.0488888888888889,0.03181818181818182,0.026143937264016877,15.045454545454543,0.9313594078495964,2.4444444444444446,0.3181818181818182,0.5228787452803375,
Deepa Yogish,4,809.0,0.33747055301766526,966.0,0.02290909090909091,0.17185993927290114,0.027500000000000004,0.07272727272727274,0.042474250108400474,5.7272727272727275,0.930628224416578,1.375,0.7272727272727273,0.8494850021680094,
Fabio Rinaldi,30,209.0,0.48934958524437244,629.0,0.07479425837320573,0.23981757871305237,0.06852459016393443,0.06220095693779905,0.044012201056380845,18.69856459330143,0.9418147355031564,3.4262295081967213,0.6220095693779905,0.8802440211276169,"Institute of Computational Linguistics, University of Zurich, Zurich, Switzerland"
Diba Mirza,14,455.0,0.49464561067842383,619.0,0.1647058823529412,0.19509293350168908,0.03578947368421053,0.05588235294117647,0.04317496819840656,41.1764705882353,0.951959620009652,1.7894736842105263,0.5588235294117647,0.8634993639681312,
S. Ananiadou,63,48.0,0.6856148782930996,215.0,0.13395103578154427,0.23077794712172467,0.2,0.0743879472693032,0.046497948120527516,33.48775894538606,0.8901596978384269,18.964285714285715,0.743879472693032,0.9299589624105503,
Diyi Yang,39,138.0,0.8202995512473715,43.0,0.4,0.2046854382061224,0.12769230769230772,0.05662650602409639,0.031295299324845,114.63855421686748,0.903916789749271,6.384615384615385,0.5662650602409639,0.6259059864968999,
Ozan Irsoy,15,437.0,0.7079188181795364,165.0,0.3582222222222222,0.18958268208917034,0.05538461538461539,0.061111111111111116,0.04361818737241735,89.55555555555556,0.9119010405095448,2.769230769230769,0.6111111111111112,0.872363747448347,
Hussen Maulud,1,945.0,0.6334769429773366,343.0,0.4,0.18347694297733655,0.020000000000000004,0.0,0.03,135.0,0.9198682455847804,1.0,0.0,0.6,
T. Y. Han,21,321.0,0.6033589804552757,413.0,0.3029473684210527,0.18870108571843355,0.0475,0.034210526315789476,0.03,75.73684210526316,0.9668633469624776,2.375,0.34210526315789475,0.6,
Chuang Gan,60,50.0,0.8734678572591864,27.0,0.4,0.20033085159425806,0.2,0.03383458646616541,0.03930241919876298,112.8872180451128,0.8447477233957605,12.090909090909092,0.3383458646616541,0.7860483839752596,
Alexander M. Rush,5,764.0,0.6795087760732172,229.0,0.4,0.16284210940655056,0.01666666666666667,0.06,0.04000000000000001,228.0,0.8962406251802889,0.8333333333333334,0.6,0.8,
Jason Bolton,5,764.0,0.6237017709595357,374.0,0.4,0.16370177095953564,0.020000000000000004,0.0,0.04000000000000001,278.625,0.9182958340544894,1.0,0.0,0.8,
Eli Lifland,6,704.0,0.6775431982514593,237.0,0.4,0.184,0.04666666666666667,0.0,0.046876531584792505,138.71428571428572,1.0,2.3333333333333335,0.0,0.93753063169585,Ought
Yves Scherrer,23,291.0,0.5065273096379378,591.0,0.07916483516483518,0.20194097655866045,0.10111111111111111,0.08791208791208792,0.03639829889124311,19.791208791208792,0.8796627231923454,5.055555555555555,0.8791208791208791,0.7279659778248622,
E. Cambria,104,11.0,0.8915384833263267,18.0,0.36996031746031743,0.2250623210183993,0.2,0.057738095238095234,0.0387777496095148,92.49007936507935,0.857498977247996,31.5,0.5773809523809523,0.7755549921902959,
Emily M. Bender,28,232.0,0.6565407185109835,286.0,0.2737538461538462,0.21313120868234378,0.022222222222222227,0.1,0.04743344145257131,68.43846153846154,0.909321192470536,1.1111111111111112,1.0923076923076922,0.9486688290514261,University of Washington
Yue Kang,3,852.0,0.5621190603125076,487.0,0.296,0.17011906031250754,0.016,0.05,0.03,74.0,0.946394630357186,0.8,0.5,0.6,
E. Fox,55,68.0,0.6226108357481722,379.0,0.09672240802675586,0.2190905055827449,0.2,0.06438127090301003,0.042416651235661365,24.180602006688964,0.8233743176156852,19.933333333333334,0.6438127090301003,0.8483330247132272,
Zhisong Zhang,15,437.0,0.46110626202642674,687.0,0.17316666666666666,0.16430266116984188,0.05333333333333334,0.04583333333333334,0.02447026752325155,43.291666666666664,0.8445866352562393,2.6666666666666665,0.4583333333333333,0.489405350465031,
Thien Huu Nguyen,38,146.0,0.6247990787878435,370.0,0.18328057553956834,0.22125056416281128,0.0992857142857143,0.08345323741007195,0.03752898738967753,45.82014388489208,0.8700032237874931,4.964285714285714,0.8345323741007195,0.7505797477935506,University of Oregon
Yixin Li,4,809.0,0.3811172085194452,888.0,0.142,0.17416870830264422,0.03,0.0,0.03494850021680094,35.5,0.9609640474436812,1.5,0.0,0.6989700043360187,
Noémie Elhadad,46,98.0,0.7177578964775886,140.0,0.2690140845070423,0.21771027269865223,0.11833333333333335,0.06619718309859156,0.04650302283996909,67.25352112676056,0.8154872725637272,5.916666666666667,0.6619718309859155,0.9300604567993818,Columbia University
Go Inoue,7,669.0,0.48442091650647634,635.0,0.21111111111111114,0.16996706205967763,0.022500000000000003,0.044444444444444446,0.03639829889124311,52.77777777777778,0.9283832117695864,1.125,0.4444444444444444,0.7279659778248622,MBZUAI
F. Goss,20,350.0,0.41569891894521294,806.0,0.08630508474576273,0.19717022773532047,0.06555555555555556,0.03389830508474576,0.03276974582382843,21.57627118644068,0.8952584442018313,3.2777777777777777,0.3389830508474576,0.6553949164765687,
M. Bommarito,19,364.0,0.4925391586699406,621.0,0.16066666666666665,0.18269532088191262,0.045714285714285714,0.07291666666666667,0.03054621874040891,40.166666666666664,0.923973262182358,2.2857142857142856,0.7291666666666666,0.6109243748081782,
Yuxin Huang,3,852.0,0.6290501121694488,360.0,0.4,0.17011906031250754,0.013333333333333334,0.0,0.04559771852360797,142.25,0.946394630357186,0.6666666666666666,0.0,0.9119543704721593,
Serguei V. S. Pakhomov,34,164.0,0.5914319476793306,440.0,0.13118181818181818,0.2250318879162912,0.1408,0.05,0.044418241581221235,32.79545454545455,0.8573250738073782,7.04,0.5,0.8883648316244247,
Elif Ozkirimli,14,455.0,0.41119268474613796,820.0,0.08171428571428571,0.20343272035202317,0.04666666666666667,0.06190476190476191,0.01747425010840047,20.428571428571427,0.9653298305829896,2.3333333333333335,0.6190476190476191,0.3494850021680094,
Jessica Pan,2,903.0,0.6219485002168009,381.0,0.4,0.17949999999999997,0.0075,0.0,0.03494850021680094,112.33333333333331,0.9999999999999998,0.375,0.0,0.6989700043360187,
N. Slonim,36,156.0,0.564268720867913,482.0,0.2020615384615385,0.20363678524775852,0.04406779661016949,0.07153846153846154,0.04296413900998499,50.51538461538462,0.8379244871300487,2.2033898305084745,0.7153846153846154,0.8592827801996997,
Meng Wang,1,945.0,0.4515,713.0,0.4,0.0015,0.020000000000000004,0.0,0.03,114.0,0.0,1.0,0.0,0.6,
Jinbin Bai,6,704.0,0.4160014886710415,805.0,0.09644444444444444,0.16789037755993041,0.045000000000000005,0.06666666666666667,0.04000000000000001,24.11111111111111,0.9165164431996023,2.25,0.6666666666666666,0.8,
Helen O'Horan,2,903.0,0.5451151668834676,529.0,0.244,0.17949999999999997,0.020000000000000004,0.06666666666666667,0.03494850021680094,61.0,0.9999999999999998,1.0,0.6666666666666666,0.6989700043360187,
Ergin Soysal,11,542.0,0.4163394661444444,804.0,0.10510344827586207,0.18082373020332448,0.04833333333333333,0.03793103448275862,0.0441479198491658,26.275862068965516,0.9132784583047114,2.4166666666666665,0.3793103448275862,0.882958396983316,
T. Manjunath,8,635.0,0.3569177072474443,943.0,0.023225806451612905,0.1911638872465707,0.05166666666666667,0.048387096774193554,0.042474250108400474,5.806451612903226,0.955222212837547,2.5833333333333335,0.4838709677419355,0.8494850021680094,
Viet Dac Lai,15,437.0,0.4562558153083185,702.0,0.11383783783783784,0.17303359308609623,0.08222222222222222,0.062162162162162166,0.025,28.45945945945946,0.85162053192055,4.111111111111111,0.6216216216216216,0.5,University of Oregon
Mohammed A. M.Sadeeq,4,809.0,0.4451017709595356,732.0,0.16640000000000002,0.16370177095953564,0.025,0.06,0.03,41.6,0.9182958340544894,1.25,0.6,0.6,
Tom Young,10,570.0,0.7104374858497803,157.0,0.4,0.17653466431280843,0.020000000000000004,0.07142857142857144,0.042474250108400474,313.5,0.9487695103589052,1.0,0.7142857142857143,0.8494850021680094,
Jonathan Pelham,1,945.0,0.6780000000000002,235.0,0.4,0.178,0.020000000000000004,0.05,0.03,312.0,1.0,1.0,0.5,0.6,
Yang Xiang,17,405.0,0.5646049136260943,479.0,0.19129411764705884,0.18304156719793974,0.13599999999999998,0.017647058823529415,0.03662216995756627,47.8235294117647,0.9002375268453701,6.8,0.17647058823529413,0.7324433991513254,
R. Taylor,13,473.0,0.5308682020784279,552.0,0.2227586206896552,0.20581907182738174,0.03411764705882353,0.048275862068965524,0.01989700043360188,55.689655172413794,0.9875375532993242,1.7058823529411764,0.4827586206896552,0.3979400086720376,
Mariano Schain,10,570.0,0.38588263230722514,870.0,0.11066666666666668,0.18111274171942837,0.016551724137931035,0.037500000000000006,0.040051499783199065,27.666666666666668,0.9320728098253052,0.8275862068965517,0.375,0.8010299956639813,
L. Huang,3,852.0,0.27892857142857147,991.0,0.03942857142857143,0.18250000000000002,0.006999999999999999,0.0,0.05,9.857142857142858,1.0000000000000002,0.35,0.0,1.0,
Jing Qian,8,635.0,0.6254446719252754,367.0,0.32560000000000006,0.1695115563238589,0.015384615384615385,0.08000000000000002,0.034948500216800946,81.4,0.9172088932791936,0.7692307692307693,0.8,0.6989700043360189,University of California Santa Barbara
Ramakanth Kavuluru,28,232.0,0.5790253131748163,455.0,0.10341818181818184,0.23727893117853732,0.11578947368421054,0.07363636363636364,0.04890236285752296,25.854545454545455,0.9273081781630704,5.7894736842105265,0.7363636363636363,0.9780472571504591,
D. Roth,94,16.0,0.75643171288587,93.0,0.24098293515358363,0.21258966438611065,0.2,0.06450511945392493,0.038353993892250665,60.2457337883959,0.7862266536349182,27.904761904761905,0.6450511945392492,0.7670798778450133,
Heng Zhang,7,669.0,0.4056010331590293,835.0,0.09466666666666668,0.18033664796875465,0.06,0.025,0.04559771852360797,23.666666666666668,0.9533522741071694,3.0,0.25,0.9119543704721593,
Thanathip Suntorntip,1,945.0,0.38350000000000006,878.0,0.332,0.0015,0.020000000000000004,0.0,0.03,83.0,0.0,1.0,0.0,0.6,
Margaret E. Roberts,28,232.0,0.7922818282521524,56.0,0.4,0.20282804677146452,0.08727272727272728,0.06875,0.03343105420796065,204.97916666666663,0.9533031244083686,4.363636363636363,0.6875,0.668621084159213,
S. Yih,12,509.0,0.5675428977753413,474.0,0.24992000000000003,0.1899089422096068,0.018518518518518517,0.068,0.04119543704721594,62.48,0.9823368126263248,0.9259259259259259,0.68,0.8239087409443188,
D. Milne,13,473.0,0.420480906316175,796.0,0.15657142857142858,0.19558435415132208,0.019090909090909092,0.014285714285714285,0.03494850021680094,39.142857142857146,0.9804820237218406,0.9545454545454546,0.14285714285714285,0.6989700043360187,
Morgan Funtowicz,2,903.0,0.6430000000000001,318.0,0.4,0.178,0.025,0.0,0.04000000000000001,376.8,1.0,1.25,0.0,0.8,
Kareem Darwish,41,124.0,0.649443403242894,302.0,0.1925070422535211,0.23548424771405252,0.12347826086956522,0.06619718309859156,0.031776669307163455,48.12676056338028,0.9170528440803002,6.173913043478261,0.6619718309859155,0.635533386143269,
T. Alexopoulou,17,405.0,0.4462099896070255,729.0,0.09559183673469387,0.19769420553557548,0.0362962962962963,0.08775510204081632,0.028872548999643578,23.897959183673468,0.9839668887747172,1.8148148148148149,0.8775510204081632,0.5774509799928715,
Michael Cullan,3,852.0,0.6980218818494794,183.0,0.4,0.17011906031250754,0.013999999999999999,0.07142857142857144,0.042474250108400474,319.0,0.946394630357186,0.7,0.7142857142857143,0.8494850021680094,
Wenpeng Yin,29,218.0,0.7187929307033968,137.0,0.30464705882352944,0.19197952590527892,0.11333333333333334,0.06323529411764706,0.04559771852360797,76.16176470588235,0.8741687194587366,5.666666666666667,0.6323529411764706,0.9119543704721593,
Eneko Agirre,56,65.0,0.7591127284210829,86.0,0.23950000000000002,0.2225714116813869,0.19,0.06875,0.038291316739696074,59.875,0.8432652096079251,9.5,0.6875,0.7658263347939214,University of the Basque Country (UPV/EHU)
Zengle Ren,4,809.0,0.4449000000000001,735.0,0.14240000000000003,0.18250000000000002,0.05,0.04000000000000001,0.03,35.6,1.0000000000000002,2.5,0.4,0.6,
Saskia Locke,1,945.0,0.5515000000000001,514.0,0.4,0.0015,0.020000000000000004,0.1,0.03,111.0,0.0,1.0,1.0,0.6,
M. Foster,5,764.0,0.4748980520325626,657.0,0.2351111111111111,0.17516771826562738,0.022500000000000003,0.022222222222222223,0.01989700043360188,58.77777777777778,0.9409583900892994,1.125,0.2222222222222222,0.3979400086720376,
T. Chang,24,281.0,0.49980322286210244,606.0,0.06320661157024794,0.23691641007015135,0.10521739130434785,0.06446280991735537,0.03,15.801652892561984,0.9252366289722936,5.260869565217392,0.6446280991735537,0.6,
Anna Schmidt,7,669.0,0.6858571428571429,212.0,0.4,0.1855,0.022857142857142857,0.037500000000000006,0.04000000000000001,175.125,1.0,1.1428571428571428,0.375,0.8,
Saumil Parikh,3,852.0,0.23068559339476444,994.0,0.027000000000000003,0.10654273625190729,0.017142857142857144,0.05,0.03,6.75,0.5916727785823274,0.8571428571428571,0.5,0.6,
Pranav Kaushik,1,945.0,0.3936666666666666,854.0,0.1,0.17949999999999997,0.0075,0.06666666666666667,0.04000000000000001,25.0,0.9999999999999998,0.375,0.6666666666666666,0.8,
L. Siddharth,9,599.0,0.3857565824140866,871.0,0.06555555555555556,0.17797880463630883,0.04000000000000001,0.07222222222222223,0.03,16.38888888888889,0.948450312207479,2.0,0.7222222222222222,0.6,
Pratik Ratadiya,5,764.0,0.3785927702981872,894.0,0.0424,0.16619277029818724,0.04000000000000001,0.08000000000000002,0.05,10.6,0.8982444017039272,2.0,0.8,1.0,
Raymond S. T. Lee,18,385.0,0.506976607331326,588.0,0.047038461538461536,0.23208514129149146,0.08320000000000001,0.1,0.044653004501372974,11.759615384615383,0.9404865216656656,4.16,1.2307692307692308,0.8930600900274595,
Akshay Kulkarni,6,704.0,0.3641058700178412,927.0,0.021333333333333333,0.1389762403882116,0.0675,0.0962962962962963,0.04000000000000001,5.333333333333333,0.7598642307897806,3.375,0.9629629629629629,0.8,
Daniel King,9,599.0,0.6001751666217755,423.0,0.3230769230769231,0.18198199593566053,0.043333333333333335,0.015384615384615385,0.03639829889124311,80.76923076923077,0.9713256910609174,2.1666666666666665,0.15384615384615385,0.7279659778248622,Databricks
Ludovic Tanguy,17,405.0,0.5342416523794796,547.0,0.13053465346534654,0.20063530556219206,0.0776923076923077,0.0910891089108911,0.03429027674874221,32.633663366336634,0.9150588889268118,3.8846153846153846,0.9108910891089109,0.6858055349748442,Université de Toulouse
Fangjing Wu,3,852.0,0.4898095238095238,626.0,0.242,0.184,0.017142857142857144,0.016666666666666666,0.03,60.5,1.0,0.8571428571428571,0.16666666666666666,0.6,
